has_appetite,fm_sector_id,fm_id,sector
False,3061,21294,Energy / Oil & Gas
True,395,21294,Financial Services
True,2592,21294,Healthcare
False,2614,21294,Industrials
False,2668,21294,Leisure
False,1266,21294,Manufacturing
False,2331,21294,Natural Resources
False,1908,21294,Other
False,2424,21294,Retail
True,2480,21294,TMT
False,2530,21294,Transport
False,2445,8175,Biotech / Life Science
False,649,8175,Clean Tech / Renewable
False,2814,8175,Consumer Goods
True,696,8175,Diversified
False,768,8175,Energy / Oil & Gas
False,1969,8175,Financial Services
False,621,8175,Healthcare
False,444,8175,Industrials
False,860,8175,Leisure
False,123,8175,Manufacturing
False,2688,8175,Natural Resources
False,995,8175,Other
False,2426,8175,Retail
False,2572,8175,TMT
False,2049,8175,Transport
False,2134,1626,Biotech / Life Science
False,1023,1626,Clean Tech / Renewable
False,3024,1626,Consumer Goods
False,996,1626,Diversified
False,735,1626,Energy / Oil & Gas
False,1550,1626,Financial Services
False,22,1626,Healthcare
False,1426,1626,Industrials
False,1752,1626,Leisure
False,985,1626,Manufacturing
False,1094,1626,Natural Resources
False,2393,1626,Other
False,2115,1626,Retail
True,3068,1626,TMT
False,1377,1626,Transport
,248,13242,
True,128,950,Biotech / Life Science
False,553,950,Clean Tech / Renewable
True,1204,950,Consumer Goods
True,1013,950,Diversified
False,866,950,Energy / Oil & Gas
True,1390,950,Financial Services
True,1179,950,Healthcare
False,2705,950,Industrials
False,182,950,Leisure
False,3093,950,Manufacturing
False,1081,950,Natural Resources
True,414,950,Other
True,2771,950,Retail
True,2765,950,TMT
False,1517,950,Transport
False,688,6856,Biotech / Life Science
False,1677,6856,Clean Tech / Renewable
True,1117,6856,Consumer Goods
False,999,6856,Diversified
False,1688,6856,Energy / Oil & Gas
False,1655,6856,Financial Services
False,1026,6856,Healthcare
True,2680,6856,Industrials
False,2170,6856,Leisure
True,2212,6856,Manufacturing
False,797,6856,Natural Resources
False,2188,6856,Other
True,3103,6856,Retail
True,1023,6856,TMT
True,1108,6856,Transport
False,2337,15068,Biotech / Life Science
False,519,15068,Business Services
False,215,15068,Clean Tech / Renewable
False,1681,15068,Consumer Goods
True,2390,15068,Diversified
True,2076,15068,Energy / Oil & Gas
False,2640,15068,Financial Services
False,2457,15068,Healthcare
False,2520,15068,Industrials
False,1555,15068,Leisure
False,1043,15068,Manufacturing
False,975,15068,Natural Resources
False,2634,15068,Other
False,996,15068,Retail
False,1017,15068,TMT
False,430,15068,Transport
False,1262,331,Biotech / Life Science
False,2180,331,Clean Tech / Renewable
True,45,331,Consumer Goods
True,1500,331,Diversified
True,2007,331,Energy / Oil & Gas
True,1317,331,Financial Services
True,81,331,Healthcare
True,1526,331,Industrials
True,2817,331,Leisure
True,1331,331,Manufacturing
True,2553,331,Natural Resources
True,1988,331,Other
True,65,331,Retail
True,2899,331,TMT
True,2527,331,Transport
,115,17926,
False,981,11004,Biotech / Life Science
False,1039,11004,Business Services
False,3028,11004,Clean Tech / Renewable
True,1180,11004,Consumer Goods
True,571,11004,Diversified
False,282,11004,Energy / Oil & Gas
True,172,11004,Financial Services
True,2169,11004,Healthcare
False,60,11004,Industrials
False,1348,11004,Leisure
False,588,11004,Manufacturing
False,279,11004,Natural Resources
False,2480,11004,Other
False,2925,11004,Retail
True,1166,11004,TMT
False,144,11004,Transport
False,2403,19926,Agribusiness
False,2063,19926,Biotech / Life Science
False,2794,19926,Business Services
False,1927,19926,Clean Tech / Renewable
False,1050,19926,Consumer Goods
False,1723,19926,Diversified
False,666,19926,Energy / Oil & Gas
False,2212,19926,Financial Services
False,249,19926,Healthcare
False,1963,19926,Industrials
False,1889,19926,Leisure
False,1584,19926,Manufacturing
False,920,19926,Natural Resources
False,1928,19926,Other
False,1373,19926,Retail
True,693,19926,TMT
False,520,19926,Transport
False,2531,13530,Biotech / Life Science
False,2660,13530,Clean Tech / Renewable
False,3042,13530,Consumer Goods
True,3008,13530,Diversified
False,656,13530,Energy / Oil & Gas
False,803,13530,Financial Services
False,105,13530,Healthcare
False,2244,13530,Industrials
False,518,13530,Leisure
False,1799,13530,Manufacturing
False,1863,13530,Natural Resources
False,1683,13530,Other
False,2142,13530,Retail
False,865,13530,TMT
False,20,13530,Transport
True,2292,7753,Biotech / Life Science
True,2903,7753,Clean Tech / Renewable
True,564,7753,Consumer Goods
True,2370,7753,Diversified
True,1242,7753,Energy / Oil & Gas
False,950,7753,Financial Services
True,1159,7753,Healthcare
False,1995,7753,Industrials
False,1557,7753,Leisure
False,2947,7753,Manufacturing
False,292,7753,Natural Resources
False,604,7753,Other
False,809,7753,Retail
True,662,7753,TMT
False,1576,7753,Transport
False,452,14128,Agribusiness
False,2426,14128,Biotech / Life Science
False,42,14128,Business Services
False,3114,14128,Clean Tech / Renewable
False,1301,14128,Consumer Goods
True,2602,14128,Diversified
False,949,14128,Energy / Oil & Gas
True,1887,14128,Financial Services
False,222,14128,Healthcare
False,3101,14128,Industrials
False,1979,14128,Leisure
False,1758,14128,Manufacturing
False,1727,14128,Natural Resources
False,3068,14128,Other
False,1342,14128,Retail
False,3068,14128,TMT
False,1916,14128,Transport
True,119,6673,Biotech / Life Science
False,205,6673,Clean Tech / Renewable
True,649,6673,Consumer Goods
False,2736,6673,Diversified
False,196,6673,Energy / Oil & Gas
False,1664,6673,Financial Services
True,2728,6673,Healthcare
True,705,6673,Industrials
False,1069,6673,Leisure
False,327,6673,Manufacturing
False,3119,6673,Natural Resources
True,114,6673,Other
False,1804,6673,Retail
True,123,6673,TMT
False,1217,6673,Transport
False,1043,7671,Biotech / Life Science
False,1668,7671,Business Services
False,2167,7671,Clean Tech / Renewable
False,964,7671,Consumer Goods
False,2410,7671,Diversified
False,181,7671,Energy / Oil & Gas
False,1366,7671,Financial Services
False,2541,7671,Healthcare
False,1203,7671,Industrials
False,595,7671,Leisure
False,1771,7671,Manufacturing
False,1213,7671,Natural Resources
False,2386,7671,Other
False,1782,7671,Retail
True,2016,7671,TMT
False,1948,7671,Transport
True,2666,1733,Biotech / Life Science
True,3,1733,Clean Tech / Renewable
False,2001,1733,Consumer Goods
True,720,1733,Diversified
True,2220,1733,Energy / Oil & Gas
False,1937,1733,Financial Services
True,1607,1733,Healthcare
False,91,1733,Industrials
False,690,1733,Leisure
False,1500,1733,Manufacturing
True,2829,1733,Natural Resources
True,1454,1733,Other
False,159,1733,Retail
True,1907,1733,TMT
False,3130,1733,Transport
True,2836,4060,Biotech / Life Science
True,2561,4060,Clean Tech / Renewable
False,1461,4060,Consumer Goods
True,2748,4060,Diversified
False,1726,4060,Energy / Oil & Gas
True,3070,4060,Financial Services
True,570,4060,Healthcare
True,888,4060,Industrials
False,2334,4060,Leisure
True,1435,4060,Manufacturing
False,722,4060,Natural Resources
False,2108,4060,Other
False,2258,4060,Retail
True,348,4060,TMT
True,190,4060,Transport
False,2138,14335,Biotech / Life Science
False,885,14335,Business Services
False,515,14335,Clean Tech / Renewable
False,1813,14335,Consumer Goods
False,113,14335,Diversified
False,2087,14335,Energy / Oil & Gas
False,1657,14335,Financial Services
False,888,14335,Healthcare
False,1985,14335,Industrials
False,1278,14335,Leisure
False,2710,14335,Manufacturing
False,2776,14335,Natural Resources
False,2312,14335,Other
False,2640,14335,Retail
True,3073,14335,TMT
False,963,14335,Transport
False,2034,7918,Biotech / Life Science
False,3003,7918,Clean Tech / Renewable
True,2221,7918,Consumer Goods
True,1703,7918,Diversified
False,1977,7918,Energy / Oil & Gas
True,1477,7918,Financial Services
True,1857,7918,Healthcare
False,94,7918,Industrials
False,2543,7918,Leisure
False,1231,7918,Manufacturing
False,2968,7918,Natural Resources
True,558,7918,Other
False,2020,7918,Retail
True,927,7918,TMT
True,2035,7918,Transport
False,581,5220,Biotech / Life Science
False,1413,5220,Business Services
False,1755,5220,Clean Tech / Renewable
False,1590,5220,Consumer Goods
True,1701,5220,Diversified
False,785,5220,Energy / Oil & Gas
False,1627,5220,Financial Services
False,1928,5220,Healthcare
False,801,5220,Industrials
False,2232,5220,Leisure
False,2601,5220,Manufacturing
False,581,5220,Natural Resources
False,911,5220,Other
False,1272,5220,Retail
False,444,5220,TMT
False,2053,5220,Transport
True,2830,7425,Biotech / Life Science
True,2283,7425,Clean Tech / Renewable
True,2237,7425,Consumer Goods
True,611,7425,Diversified
True,2077,7425,Energy / Oil & Gas
True,3128,7425,Financial Services
True,2837,7425,Healthcare
True,309,7425,Industrials
True,1818,7425,Leisure
True,1130,7425,Manufacturing
False,734,7425,Natural Resources
False,2190,7425,Other
True,2953,7425,Retail
True,2980,7425,TMT
True,1661,7425,Transport
False,459,3822,Biotech / Life Science
False,1837,3822,Clean Tech / Renewable
False,170,3822,Consumer Goods
True,2798,3822,Diversified
False,345,3822,Energy / Oil & Gas
False,616,3822,Financial Services
False,450,3822,Healthcare
False,1926,3822,Industrials
False,393,3822,Leisure
False,2771,3822,Manufacturing
False,2981,3822,Natural Resources
False,1976,3822,Other
False,1972,3822,Retail
False,1497,3822,TMT
False,2279,3822,Transport
True,1435,7884,Biotech / Life Science
False,292,7884,Clean Tech / Renewable
True,1003,7884,Consumer Goods
True,2647,7884,Diversified
False,788,7884,Energy / Oil & Gas
True,344,7884,Financial Services
True,1947,7884,Healthcare
True,1750,7884,Industrials
True,714,7884,Leisure
True,691,7884,Manufacturing
False,3125,7884,Natural Resources
True,2729,7884,Other
True,1555,7884,Retail
True,1439,7884,TMT
False,221,7884,Transport
,2332,19594,
False,2761,22631,Agribusiness
False,1075,22631,Biotech / Life Science
False,1636,22631,Business Services
False,2987,22631,Clean Tech / Renewable
False,2160,22631,Consumer Goods
False,1583,22631,Diversified
False,2211,22631,Energy / Oil & Gas
False,2582,22631,Financial Services
False,1364,22631,Healthcare
False,2766,22631,Industrials
False,397,22631,Leisure
False,1557,22631,Manufacturing
False,735,22631,Natural Resources
False,1332,22631,Other
False,163,22631,Retail
True,2355,22631,TMT
False,3075,22631,Transport
True,349,1665,Biotech / Life Science
False,1446,1665,Clean Tech / Renewable
False,2533,1665,Consumer Goods
True,1214,1665,Diversified
False,481,1665,Energy / Oil & Gas
False,1868,1665,Financial Services
False,2705,1665,Healthcare
False,1054,1665,Industrials
False,1338,1665,Leisure
False,455,1665,Manufacturing
False,3018,1665,Natural Resources
False,2202,1665,Other
False,1130,1665,Retail
True,1635,1665,TMT
False,2140,1665,Transport
False,2809,13429,Agribusiness
False,1801,13429,Biotech / Life Science
False,184,13429,Business Services
False,1073,13429,Clean Tech / Renewable
False,132,13429,Consumer Goods
True,1592,13429,Diversified
False,1495,13429,Energy / Oil & Gas
True,2189,13429,Financial Services
False,3055,13429,Healthcare
False,1390,13429,Industrials
False,60,13429,Leisure
False,1447,13429,Manufacturing
False,2135,13429,Natural Resources
False,750,13429,Other
False,1804,13429,Retail
False,603,13429,TMT
False,2810,13429,Transport
True,381,10941,Biotech / Life Science
True,1654,10941,Business Services
True,2202,10941,Clean Tech / Renewable
True,1963,10941,Consumer Goods
True,593,10941,Diversified
True,1197,10941,Energy / Oil & Gas
True,2013,10941,Financial Services
True,2460,10941,Healthcare
True,1762,10941,Industrials
True,1857,10941,Leisure
False,1220,10941,Manufacturing
False,1504,10941,Natural Resources
False,116,10941,Other
False,1980,10941,Retail
True,1641,10941,TMT
False,1597,10941,Transport
False,1500,3988,Biotech / Life Science
False,1853,3988,Clean Tech / Renewable
True,241,3988,Consumer Goods
True,1562,3988,Diversified
False,914,3988,Energy / Oil & Gas
True,2323,3988,Financial Services
True,505,3988,Healthcare
False,2311,3988,Industrials
False,2617,3988,Leisure
False,122,3988,Manufacturing
False,1149,3988,Natural Resources
False,1291,3988,Other
False,494,3988,Retail
True,2669,3988,TMT
False,1511,3988,Transport
False,2791,2333,Biotech / Life Science
False,1174,2333,Clean Tech / Renewable
False,9,2333,Consumer Goods
True,2293,2333,Diversified
False,1615,2333,Energy / Oil & Gas
False,1296,2333,Financial Services
True,1823,2333,Healthcare
False,873,2333,Industrials
False,1358,2333,Leisure
False,709,2333,Manufacturing
False,2216,2333,Natural Resources
False,2213,2333,Other
False,671,2333,Retail
True,133,2333,TMT
False,662,2333,Transport
False,1192,6562,Biotech / Life Science
False,2506,6562,Business Services
False,6,6562,Clean Tech / Renewable
False,2527,6562,Consumer Goods
False,1098,6562,Diversified
False,2198,6562,Energy / Oil & Gas
False,2473,6562,Financial Services
False,151,6562,Healthcare
False,2565,6562,Industrials
False,2587,6562,Leisure
False,905,6562,Manufacturing
False,588,6562,Natural Resources
False,2658,6562,Other
False,974,6562,Retail
True,1395,6562,TMT
False,2037,6562,Transport
False,2531,11518,Biotech / Life Science
False,1616,11518,Business Services
False,2325,11518,Clean Tech / Renewable
False,2687,11518,Consumer Goods
False,457,11518,Diversified
False,130,11518,Energy / Oil & Gas
False,446,11518,Financial Services
False,1644,11518,Healthcare
False,1594,11518,Industrials
False,2765,11518,Leisure
False,2310,11518,Manufacturing
False,450,11518,Natural Resources
False,2319,11518,Other
False,1511,11518,Retail
True,645,11518,TMT
False,1369,11518,Transport
True,2493,1393,Biotech / Life Science
False,2569,1393,Clean Tech / Renewable
True,1323,1393,Consumer Goods
True,542,1393,Diversified
True,1230,1393,Energy / Oil & Gas
True,470,1393,Financial Services
True,1731,1393,Healthcare
True,2193,1393,Industrials
False,1508,1393,Leisure
False,315,1393,Manufacturing
False,2785,1393,Natural Resources
False,1541,1393,Other
True,3004,1393,Retail
True,1770,1393,TMT
True,869,1393,Transport
True,3026,6680,Biotech / Life Science
True,26,6680,Clean Tech / Renewable
True,1386,6680,Consumer Goods
True,1924,6680,Diversified
True,2018,6680,Energy / Oil & Gas
True,396,6680,Financial Services
True,2556,6680,Healthcare
True,2892,6680,Industrials
True,1729,6680,Leisure
True,882,6680,Manufacturing
True,762,6680,Natural Resources
True,1513,6680,Other
True,2972,6680,Retail
True,769,6680,TMT
True,422,6680,Transport
False,2245,17029,Agribusiness
False,678,17029,Biotech / Life Science
False,28,17029,Business Services
False,898,17029,Clean Tech / Renewable
False,18,17029,Consumer Goods
True,2183,17029,Diversified
False,209,17029,Energy / Oil & Gas
True,2525,17029,Financial Services
False,2371,17029,Healthcare
False,396,17029,Industrials
False,1329,17029,Leisure
False,129,17029,Manufacturing
False,826,17029,Natural Resources
False,1357,17029,Other
False,2130,17029,Retail
False,1154,17029,TMT
False,1207,17029,Transport
False,966,13880,Biotech / Life Science
False,1729,13880,Clean Tech / Renewable
False,1194,13880,Consumer Goods
True,1563,13880,Diversified
False,618,13880,Energy / Oil & Gas
False,188,13880,Financial Services
False,2817,13880,Healthcare
False,1214,13880,Industrials
False,3096,13880,Leisure
False,641,13880,Manufacturing
False,796,13880,Natural Resources
False,575,13880,Other
False,1266,13880,Retail
False,1194,13880,TMT
False,1289,13880,Transport
False,46,16726,Agribusiness
False,2105,16726,Biotech / Life Science
False,2964,16726,Business Services
False,802,16726,Clean Tech / Renewable
False,486,16726,Consumer Goods
False,1335,16726,Diversified
False,1099,16726,Energy / Oil & Gas
False,891,16726,Financial Services
False,2835,16726,Healthcare
False,777,16726,Industrials
False,2283,16726,Leisure
False,1870,16726,Manufacturing
False,3020,16726,Natural Resources
False,2648,16726,Other
False,2031,16726,Retail
True,2821,16726,TMT
False,1855,16726,Transport
False,494,1643,Biotech / Life Science
True,181,1643,Clean Tech / Renewable
False,1148,1643,Consumer Goods
True,112,1643,Diversified
True,2546,1643,Energy / Oil & Gas
False,1852,1643,Financial Services
False,1839,1643,Healthcare
False,389,1643,Industrials
False,3051,1643,Leisure
True,35,1643,Manufacturing
False,938,1643,Natural Resources
False,125,1643,Other
False,1701,1643,Retail
True,1022,1643,TMT
True,99,1643,Transport
False,2959,20738,Agribusiness
False,2835,20738,Biotech / Life Science
False,2153,20738,Business Services
False,2521,20738,Clean Tech / Renewable
False,1547,20738,Consumer Goods
True,2690,20738,Diversified
False,1239,20738,Energy / Oil & Gas
False,1900,20738,Financial Services
False,1209,20738,Healthcare
False,572,20738,Industrials
False,1388,20738,Leisure
False,2510,20738,Manufacturing
False,1052,20738,Natural Resources
False,649,20738,Other
False,641,20738,Retail
False,437,20738,TMT
False,1179,20738,Transport
False,857,2861,Biotech / Life Science
False,1874,2861,Clean Tech / Renewable
False,2866,2861,Consumer Goods
True,1215,2861,Diversified
False,836,2861,Energy / Oil & Gas
True,2802,2861,Financial Services
False,1103,2861,Healthcare
False,1332,2861,Industrials
False,233,2861,Leisure
False,1169,2861,Manufacturing
False,3036,2861,Natural Resources
False,204,2861,Other
False,1595,2861,Retail
False,449,2861,TMT
False,96,2861,Transport
False,869,8968,Biotech / Life Science
False,69,8968,Business Services
False,2131,8968,Clean Tech / Renewable
False,18,8968,Consumer Goods
True,865,8968,Diversified
False,602,8968,Energy / Oil & Gas
False,2264,8968,Financial Services
False,1121,8968,Healthcare
False,1444,8968,Industrials
False,1162,8968,Leisure
False,2113,8968,Manufacturing
False,2263,8968,Natural Resources
False,1530,8968,Other
False,665,8968,Retail
True,2049,8968,TMT
False,2083,8968,Transport
False,138,18735,Agribusiness
False,1546,18735,Biotech / Life Science
False,1399,18735,Business Services
False,2580,18735,Clean Tech / Renewable
False,509,18735,Consumer Goods
True,670,18735,Diversified
False,530,18735,Energy / Oil & Gas
False,2724,18735,Financial Services
False,1957,18735,Healthcare
False,2607,18735,Industrials
False,2828,18735,Leisure
False,1522,18735,Manufacturing
False,54,18735,Natural Resources
False,1209,18735,Other
False,1411,18735,Retail
False,543,18735,TMT
False,168,18735,Transport
False,67,1627,Biotech / Life Science
False,1032,1627,Clean Tech / Renewable
False,2785,1627,Consumer Goods
True,1046,1627,Diversified
False,933,1627,Energy / Oil & Gas
False,2460,1627,Financial Services
False,338,1627,Healthcare
False,942,1627,Industrials
False,2080,1627,Leisure
False,892,1627,Manufacturing
False,813,1627,Natural Resources
False,2797,1627,Other
False,2080,1627,Retail
False,2161,1627,TMT
False,2186,1627,Transport
,276,13102,
True,1300,2978,Biotech / Life Science
True,1393,2978,Clean Tech / Renewable
True,298,2978,Consumer Goods
True,2426,2978,Diversified
True,2332,2978,Energy / Oil & Gas
True,1299,2978,Financial Services
True,1191,2978,Healthcare
True,411,2978,Industrials
True,1188,2978,Leisure
True,2441,2978,Manufacturing
True,1412,2978,Natural Resources
False,1260,2978,Other
True,1561,2978,Retail
True,1155,2978,TMT
True,645,2978,Transport
False,1493,9100,Biotech / Life Science
False,1865,9100,Business Services
False,1720,9100,Clean Tech / Renewable
False,2904,9100,Consumer Goods
False,483,9100,Diversified
False,2527,9100,Energy / Oil & Gas
False,893,9100,Financial Services
False,2847,9100,Healthcare
False,175,9100,Industrials
False,712,9100,Leisure
False,3057,9100,Manufacturing
False,2184,9100,Natural Resources
False,505,9100,Other
False,2224,9100,Retail
True,1204,9100,TMT
False,2326,9100,Transport
True,2093,6376,Biotech / Life Science
False,334,6376,Business Services
False,2292,6376,Clean Tech / Renewable
False,938,6376,Consumer Goods
True,1380,6376,Diversified
False,2103,6376,Energy / Oil & Gas
True,514,6376,Financial Services
True,11,6376,Healthcare
False,465,6376,Industrials
False,2891,6376,Leisure
False,2436,6376,Manufacturing
False,2811,6376,Natural Resources
False,1766,6376,Other
False,2108,6376,Retail
True,2171,6376,TMT
False,1245,6376,Transport
False,579,11636,Biotech / Life Science
False,636,11636,Clean Tech / Renewable
False,2083,11636,Consumer Goods
True,1170,11636,Diversified
False,2916,11636,Energy / Oil & Gas
False,1572,11636,Financial Services
False,361,11636,Healthcare
False,45,11636,Industrials
False,2630,11636,Leisure
False,569,11636,Manufacturing
False,358,11636,Natural Resources
False,1345,11636,Other
False,557,11636,Retail
False,2008,11636,TMT
False,552,11636,Transport
False,2380,12779,Biotech / Life Science
False,836,12779,Business Services
False,696,12779,Clean Tech / Renewable
False,1210,12779,Consumer Goods
True,2640,12779,Diversified
True,1729,12779,Energy / Oil & Gas
False,2673,12779,Financial Services
False,1268,12779,Healthcare
False,147,12779,Industrials
False,2969,12779,Leisure
False,3040,12779,Manufacturing
False,1896,12779,Natural Resources
False,728,12779,Other
False,1629,12779,Retail
False,1948,12779,TMT
False,1581,12779,Transport
False,913,3652,Biotech / Life Science
False,2016,3652,Clean Tech / Renewable
False,2643,3652,Consumer Goods
True,1435,3652,Diversified
False,147,3652,Energy / Oil & Gas
False,1257,3652,Financial Services
False,363,3652,Healthcare
False,2590,3652,Industrials
False,2532,3652,Leisure
False,327,3652,Manufacturing
False,256,3652,Natural Resources
False,1359,3652,Other
False,2564,3652,Retail
True,505,3652,TMT
False,2165,3652,Transport
True,2655,8768,Biotech / Life Science
False,2860,8768,Clean Tech / Renewable
False,2910,8768,Consumer Goods
False,2792,8768,Diversified
False,1426,8768,Energy / Oil & Gas
False,677,8768,Financial Services
False,2202,8768,Healthcare
False,2835,8768,Industrials
False,2661,8768,Leisure
True,1778,8768,Manufacturing
True,1731,8768,Natural Resources
False,1928,8768,Other
False,1393,8768,Retail
True,2112,8768,TMT
False,2727,8768,Transport
False,387,8230,Biotech / Life Science
False,651,8230,Clean Tech / Renewable
False,1178,8230,Consumer Goods
True,2255,8230,Diversified
False,973,8230,Energy / Oil & Gas
False,2178,8230,Financial Services
False,2776,8230,Healthcare
False,2970,8230,Industrials
False,707,8230,Leisure
False,1714,8230,Manufacturing
False,1748,8230,Natural Resources
False,778,8230,Other
False,1249,8230,Retail
True,573,8230,TMT
False,2532,8230,Transport
False,242,14669,Biotech / Life Science
True,2111,14669,Business Services
True,3080,14669,Clean Tech / Renewable
True,2080,14669,Consumer Goods
False,2237,14669,Diversified
False,1045,14669,Energy / Oil & Gas
True,1994,14669,Financial Services
True,2057,14669,Healthcare
True,1249,14669,Industrials
False,505,14669,Leisure
True,1032,14669,Manufacturing
False,3034,14669,Natural Resources
False,2715,14669,Other
True,147,14669,Retail
True,1857,14669,TMT
False,1072,14669,Transport
