investor_id,investor_name
2541,Quantum Valley Investments
2542,Quark Ventures (WAR: APC)
2543,Queen City Angels
2544,QueensBridge Venture Partners
2545,Quotient Investors
2546,R7
2547,Rackhouse Venture Capital
2548,Radford University Foundation
2549,Radicle
2550,Radicle Impact
2551,Radius Ventures
2552,Ramas Capital Management
2553,Ranch Ventures
2554,Randi Zuckerberg
2555,Randolph·Macon College Endowment
2556,Range Ventures
2557,Ranger International Management
2558,RareBreed Ventures
2559,Rathmann Family Foundation
2560,Raven Indigenous Capital Partners
2561,Raven One Ventures
2562,RCH Capital
2563,Rebel Venture Fund
2564,Rebus Capital
2565,RecapHealth Ventures
2566,Reciprocal Capital
2567,Reciprocal Ventures
2568,Recruit Strategic Partners
2569,Red Abbey Venture Partners
2570,Red Door Capital Partners
2571,Red Mountain Capital Partners
2572,Red Oak Capital Group
2573,Red Rocks Capital
2574,Red Stone Equity Partners
2575,Redbourne Group
2576,Redmont Capital
2577,RedRidge Finance Group
2578,Redrock Capital
2579,RedSky Capital
2580,RedSwan CRE
2581,Refinery Ventures
2582,Regenstrief Foundation
2583,Reinvent Capital
2584,Relentless VC
2585,Relevance Ventures
2586,Re Mark Capital Group
2587,Remiges Ventures
2588,Renaissance Asset Managers
2589,Renu Ventures
2590,Research Triangle Ventures
2591,Reshape (Investor)
2592,Resolve Growth Partners
2593,Resonant Venture Partners
2594,Resource Real Estate
2595,Rev1 Ventures
2596,Revel Partners
2597,Revelis Capital Group
2598,RevTech Ventures
2599,Rewired
2600,Reynolds Family Foundation
2601,RezVen Partners
2602,RG Capital
2603,Rhode Island Commerce Corporation
2604,Rhythm VC
2605,Rice Investment Group
2606,Richard J. Fasenmyer Foundation
2607,Richard Salomon Family Foundation
2608,Richardson Wealth
2609,Richmond Global Ventures
2610,Ridgelift Ventures
2611,Ridgetop Capital Partners
2612,Ringbolt Capital
2613,Ringleader Venrures
2614,Ringling College of Art and Design
2615,Rio Investment Partners
2616,RiSC Capital
2617,Rise Capital
2618,Rise Run Capital
2619,Rising Tide Capital
2620,Rita AJlen Foundation
2621,Rittenhouse Ventures
2622,Riverflow Growth Fund
2623,Riverfront Ventures
2624,RiverRock Funds
2625,Riverside Credit Solutions
2626,Riverside Management Group
2627,RLB Holdings
2628,RLJ Credit
2629,Roadmap Capital
2630,Robert A. and Renee E. Seifer Family Foundation
2631,Robert Glaser
2632,Robert W. Deutsch Foundation
2633,Rocana Ventures
2634,Rochester Institute of Technology Venture Fund
2635,Rock Creek Capital
2636,Rock Creek Property Group
2637,Rock Health
2638,Rock Maple Ventures
2639,Rock River Capital Partners
2640,Rockhurst University Endowment
2641,Rockies Venture Club
2642,Rocky Mountain Institute
2643,ROKiTGames
2644,Rokk3r
2645,Romulus Capital
2646,Roser Ventures
2647,Ross Foundation
2648,ROTH Capital Partners
2649,Rothenberg Ventures
2650,Roumell Asset Management
2651,Rowan University Endowment
2652,Roxiticus Ventures
2653,Royal Palm Capital Partners
2654,RSFSocial Finance
2655,RTI International
2656,RTP Ventures
2657,Rubicon Venture Capital
2658,Russell Berrie Foundation
2659,Rutabaga Capital Management
2660,Ruvento Ventures
2661,RWI Ventu res
2662,Ryan Holmes
2663,Ryerson University Endowment
2664,"S. D. Bechtel, Jr. Foundation"
2665,SaaS Capital
2666,Sabine Capital Partners
2667,Sacks Ventures
2668,Sacred Heart University Endowment
2669,Safeguard Scientifics (NYS: SFE)
2670,Safer Made
2671,Sage Financial Group
2672,Sage Venture Partners
2673,Saginaw Valley State University Foundation
2674,SAIC Capital
2675,SAil Capital Partners
2676,Saint Luke's Health System
2677,Sakal Ventures
2678,Salem Investment Partners
2679,Salt Creek Medical Device Development
2680,Salveo Capital
2681,Sam Englebardt
2682,Samsung Catalyst Fund
2683,San Diego State University Research Foundation
2684,San Francisco Conservatory of Music Endowment
2685,Sanford Robertson
2686,Sanitas Peak Financial
2687,Sanofi Ventures
2688,Santa Barbara Venture Partners
2689,Samen Ventures
2690,"Sarah and Ross Perot, Jr. Foundation"
2691,Saskatchewan Opportunities
2692,Satellite Capital (California)
2693,Sathguru Catalyser Advisors
2694,Satter Foundation
2695,Sausalito Ventures
2696,Sawari Ventures
2697,SC Launch
2698,ScaleUP Ventures
2699,ScanlanKemperBard
2700,Schmidt Family Foundation
2701,Schuler Family Foundation
2702,Science Center
2703,Science History Institute
2704,Sciens Capital Management
2705,Scott Belksy
2706,Scott Capital
2707,Scout Ventures
2708,SCP Vitalife Partners
2709,SCPI.PE Private Equity
2710,Scratch Foundation
2711,Scrum Ventures
2712,Scythian Real Estate
2713,Seafront Capital
2714,Season Two Ventures
2715,Seattle University Endowment
2716,SeaX Ventures
2717,Second Century Ventures
2718,Second Muse
2719,Secure Octane
2720,Seed Sumo
2721,SeedFolio
2722,Selby Ventures
2723,Select Advisors
2724,Seneca Partners
2725,Sentara Healthcare 401(A) Retirement Plan
2726,Sente Foundry
2727,Seraph Group
2728,Service Employees International Union SEIU 252
2729,Seven Peaks Ventures
2730,SGI Frontier Capital
2731,SGlnnovate
2732,Shackleton Equity Partners
2733,Shaner Capital
2734,SharesPost
2735,Shea Ventures
2736,SheGives
2737,Shell Oil Company Foundation
2738,Shem Creek Capital
2739,Shenzhen Sangel Venture Capital
2740,Shepard Fairey
2741,Shepherd Ventures
2742,Sheppard Pratt Health System
2743,Sherborne Investors
2744,Sherbrooke Capital
2745,Shield Capital
2746,Shield-Ayres Foundation
2747,Siddis
2748,Sidgmore Family Foundation
2749,Sidley Austin
2750,Siemens Financial Services
2751,Siena College Endowment
2752,Sierra Income BOC
2753,Sierra Wasatch Capital
2754,Sightline Partners
2755,Signia Capital Management
2756,Silicon Hills Capital
2757,Silicon Road
2758,Silver Creek Ventures
2759,Silvershore
2760,Silverview Capital Partners
2761,Simmons Energy
2762,SIPI Fund
2763,Sixpoint Partners
2764,SixThirty CYBER
2765,SK Telecom Americas
2766,Sky Ocean Ventures
2767,Skypoint Capital
2768,Small Business Community Capital
2769,SmartForest Ventures
2770,Social Impact Capital
2771,Social Stans
2772,Social Venture Fund
2773,Socratic Ventures
2774,Sofia Fund
2775,Softbank China & India Holdings
2776,SoftBank Investment Advisers
2777,Solstice Capital
2778,Sonoma Brands Capital
2779,Sorenson Impact foundation
2780,Sorenson Ventures
2781,Soros Economic Development Fund
2782,Soundproof Ventures
2783,South Dakota Equity Partners
2784,South Park Commons
2785,South Ventures
2786,Southbox
2787,Southeastern Technology Fund
2788,Southern Cross Venture Partners
2789,Southern Illinois University Carbondale Endowment
2790,Southern New Hampshire University Endowment
2791,Southlake Equity Group
2792,Southwest Medical Ventures
2793,Southwest Michigan First Life Science Fund
2794,Spacestation Investments
2795,Specialty Family Foundation
2796,Spectrum Health Ventures
2797,Spero Ventures
2798,Spice Private Equity (SWX: SPCE)
2799,Splunk Ventures
2800,SPP Credit Partners
2801,Spring Delta
2802,SpringRock Ventures
2803,SQN Venture Partners
2804,Square 1 Bank
2805,SRI Capital
2806,SS Investment Group
2807,St. Louis Regional Chamber
2808,St. Thomas University Endowment
2809,Stack Capital Group (TSE: STCK)
2810,Stacks ( Software Development Applications)
2811,Stadia Ventures
2812,Stage 2 Capital
2813,Stage Venture Partners
2814,Stairway Capital
2815,Staley Capital
2816,Stand Together Chamber of Commerce
2817,Stanfield Capital
2818,Starbridge Venture Capital
2819,Starbucks Foundation
2820,Starter Fluid Management
2821,Starting Line
2822,Startup Capital Ventures
2823,Stan:upbootcamp
2824,Stata Venture Partners
2825,Steelhead Capital Management
2826,SteelSky Ventures
2827,Stelac Capital Partners
2828,Stella Maris Partners
2829,Stiefel Family Foundation
2830,StoneCreek Capital
2831,Stoneshire Berkeley
2832,Stonetree Capital Advisors
2833,Stony Lonesome Group
2834,Stout Street Capital
2835,StraightPath Venture Partners
2836,Strategic Holdings
2837,Strathdon Investments
2838,Stratim Capital
2839,Stratminds VC
2840,Striker Partners
2841,Struck Capital
2842,Structure Fund
2843,Studio VC
2844,Stupski Foundation
2845,SugarOak
2846,Summation Health Ventures
2847,SummerHaven Investment Management
2848,Summerhill Venture Partners
2849,Summit Agricultural Group
2850,Summit Equity Investments
2851,SunBridge Capital Management
2852,SunFunder
2853,Sunshine Charitable Foundation
2854,Super Ventures
2855,SuperAngel.Fund
2856,Supply Capital
2857,Surgical Frontiers
2858,Susa Ventures
2859,Sustainable Conversion Ventures
2860,Sustainable Growth Management
2861,Sustainable Income Capital Management
2862,Sustainable Technologies Fund
2863,SustainVC
2864,SVTech Ventures
2865,SVG Ventures-THRIVE
2866,Swan Venture Fund
2867,Swift Foundation
2868,Symmetric Capital
2869,Symmetry Investment Advisors
2870,Syndicated Equities
2871,Synergy Life Science Partners
2872,Synetro Group
2873,T & T Retirement Plan Group Trust Fund
2874,T10 Fund
2875,TA Ventures
2876,Tactical Fund Advisors
2877,Taihill Venture
2878,Tallwave
2879,Talmage
2880,Tamiami Angel Funds
2881,Tamra-Tacoma Capital Partners
2882,Tandem Capital
2883,Tandem Expansion fund
2884,Tandemlaunch
2885,Tangency Capital
2886,Tank Hill Ventures
2887,Tara Health Foundation
2888,Targeted Technology
2889,Tau Capital Group
2890,TauTona Group
2891,Taver Capital Partners
2892,Taylor University Endowment
2893,TBLCapital
2894,TDK Ventures
2895,Team Builder Ventures
2896,Tech Capital Partners
2897,Tech Coast Angels
2898,Tech Council Ventures
2899,Tech Pioneers Fund
2900,Tech Wildcatters
2901,TechFund Europe
2902,TechGROWTH Ohio
2903,TechnoArt
2904,TechOperators
2905,TechSquare Labs
2906,TechU
2907,Techxas Ventures
2908,Tecovas Foundation
2909,TECTERRA
2910,Tectonic Ventures
2911,Tejas Venture Management
2912,Tekfen Ventures
2913,Telecom Infra Project
2914,Telef6nica Innovation Ventures
2915,Telegraph Hill Capital
2916,Telluric Foods
2917,Tellus Partners
2918,Telos(NAS: TLS)
2919,TELUS Ventures
2920,Tennessee Technological University Endowment
2921,Tera Ventures
2922,Tero Holding
2923,Terpsi Capital
2924,Terranet Ventures
2925,Teton Equity Partners
2926,Texada Capital
2927,Texas Atlantic Capital
2928,Texas Biomedical Research Institute
2929,Texas Research & Technology Foundation
2930,TFX Capital
2931,TGap Ventures
2932,TGen Health Ventures
2933,The 1772 Foundation
2934,The American Family Insurance lnstitute for Corporate and Social Impact
2935,The Angels' Forum
2936,The Atmospheric Fund
2937,The Aurora Funds
2938,The Black Diamond Group
2939,The Bornhoft Group Corporation
2940,The Bower Foundation
2941,The Camelot Group
2942,The Cameron Foundation
2943,The Carbon Trust
2944,The Cargill Foundation
2945,The Case Foundation
2946,The Children's Medical Research Foundation
2947,The Collective Funds
2948,The Community Development Venture Capital Alliance
2949,The Community Foundation
2950,The Craig Newmark Foundation
2951,The Dana Foundation
2952,The Eisner Foundation
2953,The Emily Hall Tremaine Foundation
2954,The Entrepreneurs' Funds
2955,The EPIC Fund
2956,The Explorer Group
2957,The Fabric
2958,The Fink Family Foundation
2959,The Firmament Group
2960,The FSB Companies
2961,The Graduate Syndicate
2962,The Graham Foundation
2963,The Graywall Company
2964,The Great River Company
2965,The Halo Fund
2966,The Hanley Family Foundation
2967,The Healing Trust
2968,The Henry M. Jackson Foundation for the Advancement of Military Medicine
2969,The Herb Alpert Foundation
2970,The Hotel Group
2971,The Insurance Company of the State of Pennsylvania
2972,The Integral Group
2973,The International Woodland Company
2974,The Jaffe Family Foundation
2975,The Jenesis Group
2976,The John F. t-.agel Foundation
2977,The John P. & Anne Welsh McNulty Foundation
2978,TheJon Holden DeHaan Foundation
2979,TheJoshua Mailman Foundation
2980,The Judd Leighton Foundation
2981,The JumpFund
2982,The Kraft Family Foundation
2983,The Lambda Funds
2984,The Legler Benbough Foundation
2985,The Leo Group
2986,The Livestrong Foundation
2987,The Longevity Fund
2988,The Louis Calder Foundation
2989,The Markle Foundation
2990,The Meloy Fund
2991,The Michelson Organization
2992,The Miles Foundation
2993,The Mustang Group
2994,The New York Stem Cell Foundation
2995,The Omnia Group
2996,The Operand Group
2997,The Paul G. Allen Frontiers Group
2998,The Pauls Corporation
2999,The Peter and Elizabeth C. Tower Foundation
3000,The Price Family Foundation
3001,The Queen's Health Systems
3002,The RlJ Companies
3003,The Robenson Foundation
3004,The Roda Group
3005,The Sage Group
3006,The Sandy River Charitable Foundation
3007,The Schuster Group
3008,The Simms/Mann Family Foundation
3009,The Smart Family Foundation
3010,The Social Entrepreneurs Fund
3011,The Southern Appalachian Fund
3012,The Supporters Fund
3013,The Tahoe Institute
3014,The Tifin Group
3015,The Tikvah Fund
3016,"The University Foundation, California State University, Chico"
3017,The University of Akron
3018,The Valhalla Charitable Foundation
3019,The Venture Center
3020,The Venture Collective
3021,The Virgin Foundation
3022,The W Fund
3023,The Wal-Mart Foundation
3024,Theodorus
3025,Third Kind Venture Capital
3026,Third Round Analytics Capital
3027,Third Sphere
3028,Thomas Lehrman
3029,Thomson Kelvin Capital
3030,Three Corners Capital
3031,Three Leaf Ventures
3032,Thursday Ventures
3033,Thynk Ventures
3034,Tl Venture
3035,Tierney Family Foundation
3036,Tigris Ventures
3037,Timber Bay Partners
3038,Timothy And Michele Barakett Foundation
3039,Timothy Ferriss
3040,Tin Shed Ventures
3041,Titanium Investments
3042,TitleCard Capital
3043,TJ Capital Management
3044,TJM Capital Partners
3045,TJNS Capital
3046,TMC Innovation
3047,TMV(Trail Mix Ventures)
3048,Tomorrow Blockchain Opportunities
3049,Topping Capital
3050,Topspin Venture
3051,Torrey Pines Investment
3052,Touchdown Ventures
3053,Town of Fairfield Employees' Retirement System
3054,Townsend Capital
3055,Towson University Foundation
3056,Toyota USA Foundation
3057,Traction Capital
3058,Trade Street Capital
3059,Trailblazer Capital
3060,Transcend Fund
3061,Transition Capital Partners
3062,Translational Accelerator
3063,Translink Investment
3064,Transmedia Capital
3065,Traveller Capital Advisors
3066,Treadstone Partners
3067,Treetop Capital
3068,Trend Forward Capital
3069,Treo Ventures
3070,Trestle Partners
3071,TRGC
3072,Triad Properties
3073,Triathlon Medical Ventures
3074,TRIBUS
3075,Trigger Media
3076,Trio Capital
3077,TripleTree
3078,Triton Ventures
3079,Triventures
3080,Tropheus Ventures
3081,Troy Carter
3082,True Beauty Ventures
3083,True Equity
3084,True North Equity Partners
3085,Truman State University Foundation
3086,Trust Ventures
3087,Tryperion Partners
3088,Tsai Capital
3089,TSG Equity Partners
3090,Tucker Max
3091,Tudor Insurance Company
3092,Tuesday Capital
3093,Tugboat Group
3094,Tuhaye Venture Partners
3095,Turbo Ventures
3096,TURN8
3097,Twenty Five Ventures
3098,Twilio Fund
3099,TwinRock Partners
3100,TWJ Capital
3101,TWV Capital Management
3102,TXV Partners
3103,TyA Ventures
3104,TYLT Ventures
3105,Tyson Ventures
3106,Ubiquity Ventures
3107,UC Santa Cruz Foundation
3108,UCB Ventures
3109,UConn Innovation Fund
3110,UCSF Foundation Investment Company
3111,Ulu Ventures
3112,Uma Thurman
3113,UMUC Ventures
3114,UNC Charlotte Foundation
3115,Uncommon Capital
3116,Uncommon Denominator
3117,Underscore VC
3118,UNICEF· New York
3119,UNION Labs Ventures
3120,United Methodist Homes Foundation
3121,Unitus labs
3122,Unitus Ventures
3123,University Growth Fund
3124,"University of California, Riverside Foundation"
3125,University of Central Florida
3126,University of Colorado
3127,University of Colorado Denver Endowment
3128,University of Colorado Health
3129,University of Evansville Endowment
3130,University of Florida Investment Corporation
3131,University of Maryland Medical System Foundation
3132,University of Memphis Foundation
3133,University of Minnesota Office for Technology Commercialization
3134,"University of Nevada, Las Vegas Foundation"
3135,"University of Nevada, Reno"
3136,University of New Brunswick Endowment
3137,University of New Hampshire School lof Law Endowment
3138,University of North Carolina System Endowment
3139,University of North Florida Foundation
3140,University of Northern British Columbia Endowment
3141,University of Northern Colorado Endowment
3142,University of Northern Colorado Foundation
3143,University of Notre Dame Employees' Pension Plan
3144,University of Rhode Island Foundation
3145,University of South Carolina
3146,University of South Carolina Upstate
3147,University of Southern Mississippi Foundation
3148,University of Tennessee Research Foundation
3149,University of the Sciences in Philadelphia Endowment
3150,University of Utah Endowment
3151,University of Virginia Physicians Group Endowment
3152,University of West Florida Foundation
3153,University of Wisconsin4Milwaukee
3154,University Venture Fund
3155,UniWill Ventures
3156,Unreasonable Capital
3157,Unseen Capital
3158,UP.Partners
3159,Upper Canada Equity Fund
3160,Upside Partnership
3161,UpStart Ventures (Salt Lake City)
3162,Upstate Foundation
3163,UpWest
3164,USDR Investment Management
3165,Useable
3166,UT Horizon Fund
3167,Utah Capital Investment
3168,UVA LVG Seed Fund
3169,VS Partners
3170,Valentus Capital Management
3171,Validation Capital
3172,Valley Forge Private Equity
3173,Valo Ventures
3174,Valor Ventures
3175,Value Line Asset Management (NAS:VALU)
3176,ValueStream Ventures
3177,VamosVentures
3178,Van Dyke Acquisitions
3179,Vanbarton Group
3180,Vancouver Economic Commission
3181,Vander Capital Partners
3182,Vantedge Ventures
3183,Varsha Rao
3184,Vast Ventures
3185,Vayner/RSE
3186,Vcanbio Capital Management
3187,VCET Capital
3188,Velocity Equity Partners
3189,Venn Ventures
3190,Venture Capital Fund of New England
3191,Venture for America
3192,Venture One Real Estate
3193,Venture Park Labs
3194,venture/science
3195,VentureCapital.org
3196,VentureTech Alliance
3197,VeraPath Global Investing
3198,Verax Capital Partners
3199,Verde Capital
3200,VERGE Capital
3201,Veritas Venture Partners
3202,Vermont Economic Development Authority
3203,Vernon & Park Capital
3204,Version One Ventures
3205,Vertica Capital Partners
3206,Vet Venture Capital
3207,Viaduct Ventures
3208,Vice Ventures
3209,Viceroy Ventures
3210,Victress Capital
3211,VIEW Group
3212,VII Peaks Capital
3213,Village Ventures
3214,VIMAC Ventures
3215,Vine Street Ventures
3216,Vinik Family Foundation
3217,Virginia Capital Partners
3218,Virginia Economic Development Partnership
3219,Virginia Venture Partners
3220,Virtual Capital
3221,Viscogliosi Bros.
3222,Vision Quest Virtual
3223,Visionary Venture Fund
3224,Visionnaire Ventures
3225,Vista Investment Management
3226,Vista Ridge Capital Partners
3227,Vital Venture Capital
3228,Vive X Accelerator
3229,Volta Energy Technologies
3230,von Braun & Schreiber Private Equity Partners
3231,Vortex Partners
3232,VTF Capital
3233,VX Capital Partners
3234,W. Clement & Jessie V. Stone Foundation
3235,W.L.S. Spencer Foundation
3236,W.R. Hambrecht+ Co.
3237,Wadhwani Foundation
3238,Wainbridge
3239,Wakestream Ventures
3240,Walden Venture Capital
3241,Wallace H. Coulter Foundation
3242,Walrus Partners
3243,Walt Disney Family Foundation
3244,Wareness Studio
3245,Warren Capital Group
3246,Warson Capital Partners
3247,Washington Capital Partners
3248,Wasserman Foundation
3249,Waterline Ventures
3250,WaterStar Capital
3251,Watertower Ventures
3252,WaveHealth Partners
3253,Wavemaker Three-Sixty Health
3254,Wavepoint Ventures
3255,Wayne Chang
3256,Wayne D. Kuni and Joan E. Kuni Foundation
3257,Weaver Capital Management
3258,Wedbush Asset Management
3259,Weinberg Capital Group
3260,Wells Fargo Regional Foundation
3261,Wentworth Institute of Technology Endowment
3262,West (San Francisco)
3263,West Loop Ventures
3264,Western Digital Capital
3265,Western New York Venture Association
3266,Westem NIS Enterprise Fund
3267,Wethersfield Foundation
3268,What If Ventures
3269,Whelan Capital Management
3270,White Shark Management
3271,Wichita State University Foundation
3272,Wicklow Capital
3273,Wiegers Capital Management
3274,Wildcat Venture Partners
3275,Willamette University Endowment
3276,William And Lisa Ford Foundation
3277,William E. Simon Foundation
3278,William H. Hannon Foundation
3279,William J. and Dorothy K. O'Neill Foundation
3280,William Jessup University Endowment
3281,Willow Growth Partners
3282,Wilmot Ventures
3283,Windhorse Group
3284,Windspeed Ventures
3285,Windward Ventures
3286,Winnebago Seed Fund
3287,Winnow Fund
3288,Winton Ventures
3289,Wipro Ventures
3290,Wiregrass Equity
3291,Wisconsin Economic Development Corpoartion
3292,Wisdom Venture Capital
3293,Wisemont Capital
3294,Wittenberg University Endowment
3295,Wittington Ventures
3296,WMKI Group
3297,Wolf Point Asset Management
3298,Women's World Banking
3299,Woodbine Development
3300,Woods Capital Management
3301,Woodside Capital Partners
3302,Woodside Capital Partners (Derry)
3303,Work America Capital
3304,Work-Bench
3305,World Class Property
3306,Wright State University Foundation
3307,WW Capital
3308,Xanadu Development and lnvestment Group
3309,XDL Capital Group
3310,Xecced
3311,Xenon Partners
3312,Xerox New Enterprises
3313,Xerox Ventures
3314,XFactor Ventures
3315,Xfund
3316,XL Group Investments
3317,Xochi Ventures
3318,Xsolla Capital
3319,Yale Entrepreneurial Institute
3320,Yamaha Motor Ventures & Laboratory Silicon Valley
3321,YEI Innovation Fund
3322,Yenni Capital
3323,yet2Ventures
3324,Yorkville Capital Management
3325,Your Source Financial
3326,YouWeb Incubator
3327,Z. Smith Reynolds Foundation
3328,29 Ventures
3329,Zain Ventures
3330,Zar Fund Group
3331,Zeal Capital Partners
3332,Zen Investments
3333,Zimtu Capital (TSX: ZC)
3334,zVentures
3335,Zyyo